Id,Label,tf,ntf,df,idf,nidf,tdf,tf-idf,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Stopwords
12123,finley,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.359871,0.372368,0,No
12133,finery,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.321326,0.324524,0,No
12155,filbert,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,0,2,2,0,2,2,5,0.326654,0.330904,0,No
12183,fictive,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.321053,0.324284,0,No
12202,fete,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.34655,0.35574,0,No
12208,fervent,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,6,0.281231,0.287457,0,No
12256,feeble,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.321372,0.324529,0,No
12268,featherweight,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.351582,0.361666,0,No
12274,fearful,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,2,1,3,5,0.330602,0.335239,0,No
12276,fealty,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.369405,0.383823,0,No
12278,fda,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,0,1,1,0,1,0,0,0,0,No
12285,faustus,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.345599,0.354479,0,No
12288,faunal,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.313616,0.317776,0,No
12294,faucet,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.357746,0.369935,0,No
12313,faro,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,4,0.405163,0.422713,0,No
12319,farkas,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.294613,0.300687,0,No
12341,familial,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,0,2,2,0,2,0,0,0,0,No
12344,falsify,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,5,0.413931,0.431649,0,No
12348,fallow,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.321833,0.325002,0,No
12353,fallacious,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,4,0.399545,0.417146,0,No
12356,falconry,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.336053,0.342258,0,No
12365,fairchild,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.375317,0.391855,0,No
12403,eyelet,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.312199,0.3166,0,No
12404,eyelash,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.345599,0.354479,0,No
12427,extinguish,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,2,2,4,5,0.375317,0.391855,0,No
12463,expire,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.361094,0.373724,0,No
12473,expelling,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,4,0.399294,0.416887,0,No
12488,exorcist,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,5,0.326497,0.330691,0,No
12499,exhaustive,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.318118,0.321665,0,No
12502,exhale,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.331478,0.336021,0,No
12506,exemption,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.341779,0.349674,0,No
12509,executor,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.390879,0.407922,0,No
12541,excavate,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.375317,0.391855,0,No
12563,everyman,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.326798,0.330954,0,No
12600,euphoric,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.329742,0.335413,0,No
12611,euglena,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,4,0.412334,0.429539,0,No
12612,eugenic,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,0,2,2,0,2,0,0,0,0,No
12664,esprit,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.325146,0.328432,0,No
12673,escherichia,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.319458,0.322886,0,No
12696,ermine,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.324462,0.327745,0,No
12703,ergodic,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,2,3,5,0.321361,0.324577,0,No
12707,erda,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.41003,0.427626,0,No
12710,erato,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.398076,0.415824,0,No
12711,erasure,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.324866,0.328451,0,No
12716,eradicate,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,0,1,2,0,2,0,0,0,0,No
12721,equitable,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.31974,0.32324,0,No
12737,epoxy,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.32946,0.333471,0,No
12741,epitome,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.326858,0.330739,0,No
12742,epithet,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,0,2,2,0,2,0,0,0,0,No
12764,epicurean,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.298231,0.304124,0,No
12785,entomology,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,4,0.389755,0.406475,0,No
12813,englander,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,2,1,3,5,0.315125,0.319187,0,No
12824,endure,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.413931,0.431649,0,No
12865,emissary,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.386252,0.402655,0,No
12867,eminent,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,0,2,2,0,2,0,0,0,0,No
12917,ellwood,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,0,2,2,0,2,0,0,0,0,No
12948,elephantine,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.326527,0.330062,0,No
12968,electress,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,2,3,5,0.378607,0.394397,0,No
12982,elan,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.304707,0.310043,0,No
12993,einsteinian,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,0,2,2,0,2,0,0,0,0,No
12998,eightfold,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,2,2,4,5,0.319418,0.322778,0,No
13004,egyptology,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.349285,0.359009,0,No
13016,eft,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.331726,0.338282,0,No
13052,edgerton,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.334855,0.340814,0,No
13060,ecstatic,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.384554,0.400773,0,No
13133,dyad,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,6,0.28529,0.291655,0,No
13136,dwell,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,6,0.273559,0.279465,0,No
13150,durrell,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.340338,0.347328,0,No
13156,durance,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.327697,0.331801,0,No
13184,duma,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,2,1,3,5,0.384237,0.400402,0,No
13214,dryad,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,2,2,4,5,0.360829,0.373487,0,No
13219,drunkard,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.320705,0.324646,0,No
13222,drumhead,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.32681,0.33159,0,No
13232,dropout,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,5,0.346212,0.355281,0,No
13233,droplet,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,2,2,4,5,0.378607,0.394397,0,No
13242,driscoll,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.384837,0.401092,0,No
13250,drexel,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.326479,0.32972,0,No
13257,dreadful,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.345599,0.354479,0,No
13262,drawback,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.379725,0.395631,0,No
13265,draught,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,0,1,1,0,1,0,0,0,0,No
13266,drastic,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,0,1,1,0,1,0,0,0,0,No
13295,downside,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,4,0.395108,0.412188,0,No
13316,doublet,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.384121,0.400592,0,No
13320,dostoevsky,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,0,2,2,0,2,2,5,0.359272,0.371661,0,No
13322,dosimeter,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,4,0.405163,0.422713,0,No
13343,dopant,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,4,0.396715,0.414225,0,No
13345,doorstep,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.388391,0.405141,0,No
13391,dogwood,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.319832,0.323252,0,No
13410,doctrinal,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.35519,0.366885,0,No
13414,dockyard,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.300849,0.306515,0,No
13415,docket,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.326948,0.330321,0,No
13425,dixieland,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.327884,0.331741,0,No
13427,divorcee,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.398612,0.416354,0,No
13456,distillate,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.355575,0.367374,0,No
13458,distal,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.32085,0.324143,0,No
13464,dissension,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.398094,0.415861,0,No
13467,disruption,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.392348,0.409441,0,No
13475,dispense,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,2,3,5,0.345068,0.353675,0,No
13477,dispel,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,5,0.325784,0.330371,0,No
13482,dismal,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.398076,0.415824,0,No
13484,disjunct,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.318432,0.321975,0,No
13490,discriminatory,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.355674,0.3675,0,No
13537,dine,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.346787,0.355574,0,No
13542,dimorphic,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,0,1,1,0,1,1,5,0.349979,0.359707,0,No
13544,diminution,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.378672,0.39449,0,No
13545,dimethyl,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,0,2,2,0,2,0,0,0,0,No
13554,dilate,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.322634,0.326458,0,No
13557,dignitary,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.319947,0.323756,0,No
13577,dietz,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.328382,0.332257,0,No
13590,dictum,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,2,2,4,5,0.378607,0.394397,0,No
13636,dextrose,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.384262,0.400449,0,No
13655,deviate,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.341779,0.349674,0,No
13658,devastate,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,5,0.413931,0.431649,0,No
13677,detach,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.341779,0.349674,0,No
13680,destitute,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.330436,0.334975,0,No
13710,dermatology,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.354191,0.365413,0,No
13725,depositor,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.326131,0.331196,0,No
13758,dendritic,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,0,1,1,0,1,0,0,0,0,No
13761,demure,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.384246,0.40043,0,No
13771,demography,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,0,2,2,0,2,0,0,0,0,No
13791,delmarva,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,2,4,5,0.320265,0.323648,0,No
13803,delightful,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,6,0.283558,0.289745,0,No
13811,delia,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.319579,0.323448,0,No
13831,defraud,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,2,1,3,5,0.3215,0.324725,0,No
13835,deforest,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,2,4,6,0.269825,0.275101,0,No
13836,deflect,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.324628,0.32797,0,No
13844,defiant,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.327027,0.330758,0,No
13864,decoy,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,0,1,1,0,1,0,0,0,0,No
13865,decorum,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.355632,0.367058,0,No
13868,decompress,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.398076,0.415824,0,No
13877,declamation,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.352994,0.363655,0,No
13881,decipher,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,4,0.399788,0.41738,0,No
13892,deceit,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.395557,0.412641,0,No
13898,decapod,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,0,2,2,0,2,0,0,0,0,No
13902,debutante,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,5,0.359187,0.37156,0,No
13921,deathbed,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.323363,0.326902,0,No
13927,deanna,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,0,0,0,0,0,0,0,0,0,0,No
13934,deadlock,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.346314,0.355371,0,No
13960,dauphine,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.395565,0.41265,0,No
13982,darken,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,0,1,1,0,1,0,0,0,0,No
14001,dang,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.330208,0.334597,0,No
14010,damsel,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.366923,0.380689,0,No
14091,cutout,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.318672,0.322073,0,No
14096,cutaneous,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.319349,0.322714,0,No
14128,curfew,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.384262,0.400449,0,No
14175,cryptographer,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.385188,0.401458,0,No
14176,crypto,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.325575,0.32918,0,No
14177,cryptic,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,0,1,1,0,1,0,0,0,0,No
14178,cryptanalytic,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.322318,0.325473,0,No
14212,crowbar,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.326449,0.329834,0,No
14232,crocodilian,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.323551,0.326892,0,No
14244,crispin,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.324902,0.329008,0,No
14254,crib,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.294916,0.301015,0,No
14257,crevice,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.357436,0.369744,0,No
14278,credible,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.398076,0.415824,0,No
14294,crave,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.321355,0.324498,0,No
14296,crate,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.378947,0.394772,0,No
14305,cranford,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.398639,0.416382,0,No
14329,cowpea,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,0,1,2,0,2,0,0,0,0,No
14355,courteous,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.331788,0.336492,0,No
14391,cotyledon,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,2,1,3,5,0.398076,0.415824,0,No
14392,cottrell,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,5,0.30157,0.307317,0,No
14397,cotta,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,0,2,2,0,2,0,0,0,0,No
14418,cortland,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.327981,0.332972,0,No
14448,corny,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.306771,0.311991,0,No
14470,cordial,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,0,1,1,0,1,0,0,0,0,No
14472,corcoran,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.384379,0.400576,0,No
14481,copra,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.387754,0.404294,0,No
14538,contributory,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.359237,0.371621,0,No
14546,contradictory,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.323947,0.327997,0,No
14570,contentious,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.307462,0.312772,0,No
14577,contaminate,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.33634,0.342381,0,No
14610,consonantal,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,6,0.249147,0.251225,0,No
14661,congestive,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,2,4,5,0.321448,0.324655,0,No
14722,concession,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.378019,0.393745,0,No
14731,concentric,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.32023,0.323457,0,No
14734,conceal,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.326185,0.333913,0,No
14754,comprehension,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,2,4,5,0.378607,0.394397,0,No
14791,compatriot,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.384296,0.400486,0,No
14805,commute,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.345068,0.353675,0,No
14810,commotion,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,5,0.326551,0.330283,0,No
14828,commensal,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.360976,0.373679,0,No
14834,commandant,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.388391,0.405141,0,No
14851,comatose,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.384287,0.400472,0,No
14899,collaborate,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,2,4,5,0.359172,0.371523,0,No
14907,colby,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.398076,0.415824,0,No
14912,coincide,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,2,3,5,0.345068,0.353675,0,No
14918,cohn,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.360829,0.373487,0,No
14921,coherent,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.30179,0.307371,0,No
14935,coercive,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.322599,0.325644,0,No
14936,coercion,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,5,0.356074,0.368031,0,No
14964,cobblestone,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.384237,0.400402,0,No
14979,coalesce,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.398398,0.416162,0,No
15000,clout,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.384787,0.401031,0,No
15004,clothier,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.378607,0.394397,0,No
15006,clothe,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.398076,0.415824,0,No
15046,clergymen,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.378607,0.394397,0,No
15054,cleave,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.321495,0.324741,0,No
15055,cleavage,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,4,0.417798,0.43498,0,No
15112,cityscape,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,4,0.422432,0.439107,0,No
15160,chutney,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.352924,0.363403,0,No
15162,churn,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.297851,0.303793,0,No
15163,churchyard,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.379044,0.394899,0,No
15170,chungking,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.345599,0.354479,0,No
15183,chromosomal,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.31254,0.316928,0,No
15224,choke,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.355212,0.366932,0,No
15235,chlorate,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,5,0.296869,0.302959,0,No
15259,chimera,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.326882,0.330503,0,No
15279,chic,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.360954,0.373661,0,No
15284,chewy,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.355254,0.366984,0,No
15318,cheekbone,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,2,2,4,5,0.330466,0.335506,0,No
15388,chancery,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.321967,0.325461,0,No
15403,chalmers,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,1,3,2,1,3,5,0.326816,0.331594,0,No
15411,chairmen,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.378607,0.394397,0,No
15415,chaff,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.384954,0.401205,0,No
15420,cetus,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,2,3,1,2,3,5,0.33141,0.335936,0,No
15424,cession,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,4,0.417798,0.43498,0,No
15427,cesare,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,1,1,2,1,1,2,5,0.332161,0.339406,0,No
